record_id,source_dataset,source_file,source_component,imputed_fields,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all_seasons_area_after_bund_correction_ha,all_seasons_area_before_bund_correction_ha,all_seasons_areaafter_bund_correction_factor,all_seasons_areabefore_bund_correction_factor,all_seasons_production,all_seasons_yield,altitude,apparent_density,area_hectare,avg_temperature_celsius,boron,boron1,ca_mg,ca_mg1,calcium,calcium1,cane_yield_t_ha,cat_sat_ca,cat_sat_h,cat_sat_k,cat_sat_mg,cat_sat_na,ccci_s2,ccs_percent,ccs_yield_t_ha,cec,cec1,clay,climate_index,common_name,conductivity,crop_duration_days,crop_type,crop_year,cupper,cupper1,date,district,district_code,district_name,district_year,drought_tolerance,dvi_fusion,dvi_l8,dvi_l9,dvi_s2,evi_fusion,evi_l8,evi_l9,evi_s2,farm_id,farm_name,farm_rotun,fertilizer_name,field_capacity,final_evaluation,gndvi_fusion,gndvi_l8,gndvi_l9,gndvi_s2,growth_stage,height_stalk,humidity,iron,iron1,irrigation_frequency_per_month,k_mg,ketinggian_tebu,kharif_area_after_bund_correction_ha,kharif_area_before_bund_correction_ha,kharif_areaafter_bund_correction_factor,kharif_areabefore_bund_correction_factor,kharif_production,kharif_yield,latitude,light_intensity,longitude,magnesium,magnesium1,manganese,manganese1,maturity,mcari_l8,moisture,ndre_s2,ndvi,ndvi_fusion,ndvi_l8,ndvi_l9,ndvi_s2,ndvi_temp_fusion,ndvi_temp_l8,ndvi_temp_s2,ndwi_fusion,ndwi_l8,ndwi_l9,ndwi_s2,nitrogen,nitrogen_n_kg_per_acre,nitrogen_nitrate,notification_no,organic_matter,organic_matter1,original_file,pctclay,pctsand,pctsilt,permanent_wilting_point,pest_control_applied,phosphorous,phosphorus,phosphorus1,phosphorus_p_kg_per_acre,plant_age,planting_cycle,planting_season,potasium1,potassium,potassium_k_kg_per_acre,precipitation,production_tonnes,rabi_area_after_bund_correction_ha,rabi_area_before_bund_correction_ha,rabi_areaafter_bund_correction_factor,rabi_areabefore_bund_correction_factor,rabi_production,rabi_yield,rainfall_mm,ratooning_ability,reci_s2,recommended_states,red_rot_resistance,region,relative_humidity,rotun,rotun_tebu,rvi_fusion,rvi_l8,rvi_l9,rvi_s2,s_no,salinity_tolerance,sample_number,sand,savi_fusion,savi_l8,savi_l9,savi_s2,season,seed_variety,silt,slno,smut_resistance,sodium,sodium1,soil_ph,soil_ph1,soil_type,special_features,stalk_diameter,stalk_weight,state_code,state_name,sucrose_percent,sugarcane_irrigated_area_1000_ha,sulfur,sulfur1,summer_area_after_bund_correction_ha,summer_area_before_bund_correction_ha,summer_areaafter_bund_correction_factor,summer_areabefore_bund_correction_factor,summer_production,summer_yield,sunlight_hours_per_day,system_index,temp_humidity_interaction,temperature,temperature_humidity_interaction,texture1,total_stalk,type,variety,variety_name,vegetation_health,vegetation_health_fusion,vegetation_health_l8,vegetation_health_s2,water_stress_index,waterlogging_tolerance,wdrvi_fusion,wdrvi_l9,wdrvi_s2,year,year_of_release,yield_quintal_per_acre,yield_t_ha,yield_tons_per_hectare,zinc,zinc1,zone
training_15173,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.878154359237495,,78.43785767042662,,,,,,,,,0.7880908182207625,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15174,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.890796942806672,,78.42411434350124,,,,,,,,,0.796248382923674,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15175,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.872934668792658,,78.45009904144061,,,,,,,,,0.7411371237458194,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15176,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.898433433925998,,78.42869586421594,,,,,,,,,0.7663472852580265,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15177,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.883940304680046,,78.4111755478708,,,,,,,,,0.8013493253373314,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15178,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.891041485414942,,78.45936824293503,,,,,,,,,0.7586492302598907,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15179,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.867284073369747,,78.41067797772216,,,,,,,,,0.7265703728585825,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15180,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89531271528234,,78.44532576076024,,,,,,,,,0.7807802736024321,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15181,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.886314565385849,,78.44055592816487,,,,,,,,,0.7671374440234241,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15182,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.872098966385916,,78.46631113886947,,,,,,,,,0.7662682602921647,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15183,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.897501061211935,,78.45367218291162,,,,,,,,,0.7969382368467359,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15184,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.890190040083056,,78.41943644724763,,,,,,,,,0.8310306495156423,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15185,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89474913973104,,78.44106875625062,,,,,,,,,0.8144559173947578,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15186,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.874080636220018,,78.43994988889861,,,,,,,,,0.7289915966386554,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15187,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89082318893504,,78.42437056462548,,,,,,,,,0.7757182576459685,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15188,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.892379736077974,,78.4529580312623,,,,,,,,,0.8061802297362887,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15189,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.874618626625246,,78.41139983718581,,,,,,,,,0.759550968676444,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15190,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.880075440135377,,78.46459263565916,,,,,,,,,0.7796097829073921,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15191,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90103594128228,,78.47585106727986,,,,,,,,,0.8317633449016691,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15192,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.886647268562802,,78.4817297539829,,,,,,,,,0.4738273283480625,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15193,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.887093070657412,,78.45575941515334,,,,,,,,,0.8227848101265823,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15194,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8675606682887,,78.44095486599424,,,,,,,,,0.8237367802585194,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15195,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89371909776528,,78.47027052659494,,,,,,,,,0.8185422384873438,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15196,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89947714501974,,78.41288357878204,,,,,,,,,0.6334152334152334,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15197,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.864359441872368,,78.44372707483609,,,,,,,,,0.7853061224489796,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15198,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.900676188918522,,78.45689168722171,,,,,,,,,0.779510022271715,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15199,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90404925872378,,78.42675210298557,,,,,,,,,0.7124260355029586,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15200,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.903664685592872,,78.47269983240729,,,,,,,,,0.7051561365286856,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15201,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89260183780116,,78.42538480775103,,,,,,,,,0.7746563060370592,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15202,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.869668098218604,,78.4435625960893,,,,,,,,,0.7785272625070264,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15203,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.903524628217856,,78.46678887804858,,,,,,,,,0.8296627666896077,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15204,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.897941728673038,,78.46477260593404,,,,,,,,,0.7710583153347732,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15205,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.86174329005454,,78.44847573954607,,,,,,,,,0.7487367137131905,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15206,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87288012791039,,78.48036602867201,,,,,,,,,0.8028278132868487,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.0,,,,,,,,,,,,,,,,,,,,,,,,,
training_15207,training,master_sugarcane_training_dataset.csv,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.893113325882773,,78.41850743033652,,,,,,,,,0.7792785878741366,,,,,,,,,,,,,,,,,,NDVI_tamil_nadu_cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.0,,,,,,,,,,,,,,,,,,,,,,,,,
