date,farm_id,farm_name,latitude,longitude,altitude,farm_rotun,planting_cycle,growth_stage,rotun_tebu,temperature,light_intensity,relative_humidity,precipitation,variety,ndvi_l8,gndvi_l8,ndwi_l8,mcari_l8,rvi_l8,dvi_l8,evi_l8,savi_l8,ndvi_s2,gndvi_s2,ndwi_s2,ndre_s2,reci_s2,ccci_s2,rvi_s2,dvi_s2,evi_s2,savi_s2,wdrvi_s2,ndvi_fusion,gndvi_fusion,ndwi_fusion,rvi_fusion,dvi_fusion,evi_fusion,savi_fusion,temp_humidity_interaction,water_stress_index,climate_index,ketinggian_tebu,vegetation_health_l8,vegetation_health_s2,vegetation_health_fusion,ndvi_temp_l8,ndvi_temp_s2,ndvi_temp_fusion
2023-06-24,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,31.1,17.2,78.5,1.9,1,0.695,0.655,0.023,1.201,4.19,0.236,0.629,0.629,0.671,0.671,0.016,0.364,1.973,1.258,3.204,0.235,0.553,0.629,0.11,0.681,0.665,0.019,3.599,0.236,0.583,0.629,24.39,0.058,0.459,192.5,0.651,0.617666667,0.631,21.6145,20.8681,21.1791
2023-07-01,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,27.4,18.8,76.7,2.1,1,0.702,0.694,0.125,1.14,4.271,0.26,0.553,0.652,0.704,0.679,0.125,0.337,2.392,1.524,3.617,0.262,0.583,0.665,0.127,0.703,0.685,0.125,3.879,0.261,0.571,0.66,21.04,0.073,0.445,199.0,0.635666667,0.650666667,0.644666667,19.2348,19.2896,19.2622
2023-07-08,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,29.8,16.3,72.9,1.1,1,0.741,0.718,0.057,1.196,3.067,0.244,0.564,0.668,0.762,0.702,0.046,0.386,2.228,1.475,3.994,0.276,0.633,0.699,0.123,0.754,0.709,0.051,3.623,0.263,0.606,0.687,21.69,0.035,0.43,205.5,0.657666667,0.698,0.682333333,22.0818,22.7076,22.4692
2023-07-15,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,29.2,18.9,71.5,2.3,1,0.689,0.665,0.056,1.108,3.887,0.242,0.553,0.636,0.697,0.668,0.06,0.361,2.156,1.661,3.424,0.271,0.58,0.629,0.133,0.694,0.667,0.058,3.61,0.26,0.569,0.632,20.84,0.076,0.43,212.0,0.626,0.635333333,0.631666667,20.1188,20.3524,20.2648
2023-07-22,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,30.5,17.6,79.5,4.6,1,0.701,0.708,0.054,0.969,3.442,0.265,0.569,0.61,0.726,0.716,0.056,0.386,2.167,1.371,3.716,0.277,0.581,0.667,0.153,0.716,0.713,0.055,3.606,0.273,0.577,0.644,24.25,0.147,0.462,218.5,0.626666667,0.658,0.645666667,21.3805,22.143,21.838
2023-07-29,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,27.2,16.5,74.2,1.6,1,0.736,0.703,0.014,1.31,3.449,0.259,0.597,0.642,0.729,0.714,0.024,0.375,2.347,1.476,3.836,0.28,0.597,0.679,0.143,0.731,0.71,0.02,3.681,0.272,0.597,0.664,20.22,0.057,0.428,225.0,0.658333333,0.668333333,0.664,20.0192,19.8288,19.8832
2023-08-05,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,29.5,17.5,69.6,7.2,1,0.695,0.715,0.065,1.08,3.635,0.259,0.532,0.605,0.698,0.708,0.045,0.333,2.384,1.505,3.478,0.258,0.577,0.62,0.137,0.697,0.711,0.054,3.541,0.258,0.559,0.614,20.56,0.235,0.42,231.5,0.610666667,0.631666667,0.623333333,20.5025,20.591,20.5615
2023-08-12,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,28.3,19.2,68.5,1.9,1,0.7,0.671,0.104,1.212,3.57,0.24,0.553,0.625,0.682,0.681,0.074,0.342,2.233,1.704,3.585,0.255,0.538,0.645,0.165,0.689,0.677,0.088,3.579,0.249,0.544,0.637,19.38,0.064,0.417,238.0,0.626,0.621666667,0.623333333,19.81,19.3006,19.4987
2023-08-19,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,27.1,16.0,73.2,0.8,1,0.74,0.718,0.049,1.252,3.439,0.246,0.606,0.685,0.736,0.712,0.032,0.392,2.768,1.576,3.739,0.278,0.583,0.685,0.118,0.738,0.714,0.04,3.619,0.265,0.592,0.685,19.86,0.029,0.422,244.5,0.677,0.668,0.671666667,20.054,19.9456,19.9998
2023-08-26,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,28.7,18.7,70.9,3.1,1,0.733,0.73,0.049,1.17,3.491,0.254,0.563,0.66,0.733,0.715,0.088,0.356,2.353,1.442,3.619,0.271,0.581,0.689,0.133,0.733,0.721,0.07,3.568,0.264,0.574,0.678,20.35,0.103,0.426,251.0,0.652,0.667666667,0.661666667,21.0371,21.0371,21.0371
2023-09-02,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,28.2,18.9,69.2,1.4,1,0.738,0.716,0.089,1.151,3.856,0.268,0.555,0.648,0.733,0.727,0.071,0.383,2.524,1.458,4.07,0.256,0.616,0.67,0.111,0.735,0.723,0.079,3.984,0.261,0.592,0.661,19.49,0.047,0.418,257.5,0.647,0.673,0.662666667,20.8116,20.6706,20.727
2023-09-09,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,28.2,20.1,70.0,10.5,1,0.759,0.724,0.078,1.295,3.577,0.279,0.589,0.686,0.77,0.731,0.074,0.41,2.51,1.224,4.315,0.277,0.679,0.705,0.137,0.766,0.728,0.076,4.02,0.278,0.643,0.698,19.74,0.361,0.425,264.0,0.678,0.718,0.702333333,21.4038,21.714,21.6012
2023-09-16,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,25.4,18.4,63.3,2.6,1,0.714,0.708,0.052,1.174,3.878,0.245,0.577,0.67,0.735,0.696,0.043,0.374,2.545,1.397,3.778,0.282,0.594,0.706,0.11,0.727,0.701,0.047,3.818,0.267,0.587,0.691,16.09,0.1,0.384,270.5,0.653666667,0.678333333,0.668333333,18.1356,18.669,18.4658
2023-09-23,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,24.6,20.5,67.7,5.8,1,0.746,0.724,0.021,1.332,3.659,0.257,0.644,0.663,0.738,0.717,0.008,0.357,2.247,1.8,3.478,0.261,0.612,0.677,0.144,0.741,0.72,0.014,3.551,0.259,0.625,0.672,16.66,0.227,0.406,277.0,0.684333333,0.675666667,0.679333333,18.3516,18.1548,18.2286
2023-09-30,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,25.2,20.0,68.6,3.4,1,0.744,0.724,0.019,1.315,3.526,0.276,0.606,0.658,0.755,0.736,0.021,0.369,2.048,1.391,4.016,0.271,0.636,0.695,0.15,0.751,0.731,0.02,3.82,0.273,0.624,0.68,17.28,0.129,0.41,283.5,0.669333333,0.695333333,0.685,18.7488,19.026,18.9252
2023-10-07,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,grand_growth,2,23.3,18.0,65.8,5.3,1,0.744,0.728,0.125,1.23,3.919,0.254,0.631,0.703,0.757,0.727,0.134,0.352,2.626,1.33,3.75,0.291,0.648,0.664,0.125,0.752,0.727,0.13,3.817,0.276,0.641,0.68,15.32,0.218,0.387,290.0,0.692666667,0.689666667,0.691,17.3352,17.6381,17.5216
2023-10-14,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,22.9,20.3,61.4,0.6,1,0.768,0.768,0.042,1.115,3.887,0.253,0.657,0.695,0.759,0.78,0.06,0.386,2.866,1.797,3.907,0.289,0.655,0.676,0.144,0.763,0.775,0.052,3.899,0.275,0.656,0.684,14.07,0.024,0.375,296.5,0.706666667,0.696666667,0.701,17.5872,17.3811,17.4727
2023-10-21,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,24.1,19.7,70.9,0.7,1,0.764,0.77,0.086,1.143,4.105,0.273,0.605,0.675,0.752,0.758,0.059,0.384,1.99,1.322,3.97,0.29,0.588,0.704,0.133,0.757,0.763,0.071,4.024,0.283,0.595,0.692,17.08,0.029,0.415,303.0,0.681333333,0.681333333,0.681333333,18.4124,18.1232,18.2437
2023-10-28,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,25.3,19.2,67.2,2.6,1,0.759,0.735,0.047,1.271,3.642,0.273,0.634,0.708,0.765,0.723,0.045,0.378,2.573,1.694,4.23,0.29,0.604,0.732,0.148,0.762,0.728,0.046,3.995,0.283,0.616,0.722,17.04,0.098,0.403,309.5,0.700333333,0.700333333,0.7,19.2027,19.3545,19.2786
2023-11-04,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,25.0,16.7,67.2,8.8,1,0.742,0.725,0.036,1.253,3.81,0.245,0.672,0.637,0.74,0.729,0.029,0.408,2.353,1.301,3.925,0.25,0.62,0.706,0.1,0.74,0.727,0.032,3.879,0.248,0.641,0.679,16.82,0.337,0.394,316.0,0.683666667,0.688666667,0.686666667,18.55,18.5,18.5
2023-11-11,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,22.1,18.7,67.3,10.0,1,0.808,0.791,0.073,1.273,4.049,0.274,0.647,0.714,0.798,0.782,0.081,0.348,2.087,1.974,3.77,0.307,0.653,0.723,0.159,0.802,0.785,0.077,3.881,0.294,0.651,0.72,14.89,0.431,0.392,322.5,0.723,0.724666667,0.724333333,17.8568,17.6358,17.7242
2023-11-18,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,24.0,17.6,66.2,7.3,1,0.773,0.786,0.037,1.298,3.626,0.276,0.618,0.651,0.779,0.792,0.023,0.439,2.597,1.602,4.112,0.269,0.656,0.762,0.156,0.776,0.79,0.03,3.918,0.272,0.641,0.718,15.9,0.293,0.39,329.0,0.680666667,0.732333333,0.711666667,18.552,18.696,18.624
2023-11-25,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,23.0,16.5,66.5,8.5,1,0.788,0.771,0.073,1.093,3.541,0.27,0.612,0.71,0.795,0.766,0.063,0.398,2.742,1.277,4.209,0.281,0.661,0.752,0.129,0.792,0.768,0.068,3.941,0.277,0.641,0.735,15.32,0.354,0.385,335.5,0.703333333,0.736,0.722666667,18.124,18.285,18.216
2023-12-02,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,22.4,17.4,68.3,30.6,1,0.84,0.836,0.114,1.312,3.736,0.283,0.716,0.769,0.838,0.819,0.132,0.439,2.462,1.439,3.981,0.308,0.706,0.748,0.151,0.839,0.826,0.124,3.883,0.298,0.71,0.756,15.28,1.311,0.393,342.0,0.775,0.764,0.768333333,18.816,18.7712,18.7936
2023-12-09,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,24.1,16.8,73.8,6.1,1,0.833,0.812,0.074,1.361,3.765,0.296,0.657,0.692,0.838,0.8,0.093,0.439,2.338,1.389,3.888,0.314,0.7,0.839,0.155,0.836,0.805,0.084,3.839,0.307,0.683,0.78,17.78,0.242,0.418,348.5,0.727333333,0.792333333,0.766333333,20.0753,20.1958,20.1476
2023-12-16,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,26.3,17.2,70.9,24.6,1,0.816,0.811,0.086,1.377,3.604,0.29,0.634,0.692,0.826,0.831,0.085,0.379,2.536,1.403,4.276,0.304,0.633,0.77,0.16,0.822,0.823,0.085,4.007,0.298,0.634,0.739,18.62,0.903,0.414,355.0,0.714,0.743,0.731666667,21.4608,21.7238,21.6186
2023-12-23,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C3,maturation,2,22.9,15.2,74.9,7.1,1,0.837,0.832,0.066,1.272,3.645,0.298,0.712,0.727,0.83,0.862,0.051,0.399,2.772,1.742,3.416,0.313,0.675,0.76,0.175,0.833,0.85,0.058,3.507,0.307,0.69,0.747,17.14,0.298,0.414,361.3,0.758666667,0.755,0.756666667,19.1673,19.007,19.0757
2023-07-01,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,establishment,2,28.4,17.0,72.7,2.2,1,0.213,0.197,0.071,0.832,2.505,0.068,0.183,0.138,0.241,0.213,0.084,0.229,1.774,0.828,2.06,0.097,0.178,0.214,0.014,0.229,0.207,0.078,2.238,0.085,0.18,0.184,20.61,0.074,0.427,24.9,0.178,0.211,0.197666667,6.0492,6.8444,6.5036
2023-07-08,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,establishment,2,29.1,16.8,77.1,0.1,1,0.236,0.215,0.024,0.865,2.263,0.085,0.183,0.213,0.264,0.221,0.006,0.205,1.735,0.997,2.667,0.098,0.217,0.198,0.036,0.253,0.218,0.014,2.506,0.093,0.203,0.204,22.45,0.003,0.446,26.6,0.210666667,0.226333333,0.22,6.8676,7.6824,7.3623
2023-07-15,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,establishment,2,28.9,15.8,75.0,1.2,1,0.308,0.26,0.024,0.821,3.02,0.115,0.197,0.274,0.324,0.282,0.019,0.21,1.953,1.017,2.723,0.125,0.274,0.309,0.056,0.318,0.273,0.021,2.842,0.121,0.243,0.295,21.69,0.039,0.434,28.7,0.259666667,0.302333333,0.285333333,8.9012,9.3636,9.1902
2023-07-22,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,establishment,2,27.0,17.4,70.8,1.1,1,0.301,0.304,0.054,0.898,2.707,0.103,0.27,0.259,0.304,0.297,0.075,0.224,1.984,0.917,2.763,0.119,0.209,0.28,0.028,0.303,0.3,0.065,2.74,0.113,0.233,0.271,19.1,0.038,0.416,31.1,0.276666667,0.264333333,0.269,8.127,8.208,8.181
2023-07-29,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,establishment,2,29.9,16.4,71.8,11.2,1,0.336,0.294,0.085,0.858,2.953,0.126,0.268,0.267,0.323,0.276,0.083,0.22,1.852,1.049,3.08,0.124,0.267,0.266,0.031,0.329,0.283,0.084,3.029,0.125,0.267,0.266,21.49,0.362,0.426,34.6,0.290333333,0.285333333,0.287333333,10.0464,9.6577,9.8371
2023-08-05,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,establishment,2,28.3,17.7,69.2,1.2,1,0.349,0.338,0.079,0.886,2.991,0.121,0.253,0.303,0.362,0.335,0.069,0.215,1.756,1.002,2.568,0.126,0.336,0.345,0.073,0.357,0.336,0.073,2.737,0.124,0.303,0.328,19.57,0.04,0.415,37.6,0.301666667,0.347666667,0.329333333,9.8767,10.2446,10.1031
2023-08-12,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,establishment,2,28.0,18.3,69.0,2.1,1,0.397,0.37,0.037,0.748,3.177,0.152,0.335,0.323,0.406,0.379,0.043,0.261,2.269,0.999,2.794,0.155,0.341,0.384,0.059,0.402,0.376,0.04,2.947,0.154,0.338,0.36,19.35,0.073,0.415,42.0,0.351666667,0.377,0.366666667,11.116,11.368,11.256
2023-08-19,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,establishment,2,27.1,18.5,72.0,1.6,1,0.434,0.421,0.114,0.936,3.066,0.145,0.314,0.391,0.457,0.427,0.083,0.295,1.742,1.283,3.115,0.168,0.393,0.415,0.066,0.448,0.425,0.097,3.096,0.159,0.361,0.405,19.5,0.058,0.425,46.3,0.379666667,0.421666667,0.404666667,11.7614,12.3847,12.1408
2023-08-26,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,establishment,2,27.1,16.6,74.3,2.0,1,0.435,0.415,0.059,0.902,2.708,0.163,0.384,0.381,0.434,0.413,0.092,0.272,2.335,1.244,2.89,0.156,0.376,0.384,0.053,0.435,0.414,0.077,2.817,0.159,0.379,0.383,20.14,0.073,0.428,52.0,0.4,0.398,0.399,11.7885,11.7614,11.7885
2023-09-02,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,26.1,17.0,68.5,9.1,1,0.445,0.41,0.054,0.927,2.801,0.162,0.335,0.468,0.471,0.424,0.038,0.244,1.997,1.215,2.978,0.17,0.343,0.42,0.064,0.461,0.418,0.045,2.907,0.167,0.34,0.439,17.9,0.335,0.403,58.2,0.416,0.411333333,0.413333333,11.6145,12.2931,12.0321
2023-09-09,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,25.7,20.2,65.9,3.1,1,0.515,0.48,0.078,1.12,3.537,0.187,0.412,0.464,0.528,0.464,0.088,0.295,2.576,1.183,3.228,0.197,0.416,0.495,0.087,0.523,0.471,0.084,3.351,0.193,0.414,0.483,16.96,0.115,0.401,65.7,0.463666667,0.479666667,0.473333333,13.2355,13.5696,13.4411
2023-09-16,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,27.1,17.9,67.5,3.5,1,0.503,0.519,0.032,1.178,2.775,0.172,0.416,0.478,0.518,0.5,0.024,0.279,1.846,1.216,2.624,0.2,0.444,0.509,0.064,0.512,0.508,0.028,2.684,0.189,0.433,0.497,18.32,0.123,0.405,73.1,0.465666667,0.490333333,0.480666667,13.6313,14.0378,13.8752
2023-09-23,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,27.5,17.5,69.4,2.6,1,0.584,0.572,0.041,1.126,3.128,0.205,0.456,0.532,0.608,0.569,0.034,0.331,1.993,1.407,3.431,0.225,0.507,0.53,0.123,0.598,0.57,0.037,3.309,0.217,0.486,0.531,19.08,0.092,0.413,81.9,0.524,0.548333333,0.538333333,16.06,16.72,16.445
2023-09-30,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,25.8,19.7,62.1,0.8,1,0.58,0.548,0.056,1.043,3.043,0.203,0.433,0.561,0.575,0.542,0.02,0.288,2.072,1.229,3.49,0.201,0.483,0.541,0.104,0.577,0.544,0.036,3.311,0.201,0.463,0.549,16.0,0.03,0.385,91.5,0.524666667,0.533,0.529666667,14.964,14.835,14.8866
2023-10-07,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,23.6,20.5,70.0,2.1,1,0.589,0.565,-0.022,0.972,3.116,0.203,0.448,0.539,0.597,0.566,-0.01,0.32,2.436,1.117,3.296,0.224,0.442,0.539,0.11,0.594,0.566,-0.015,3.224,0.215,0.444,0.539,16.52,0.087,0.412,100.4,0.525333333,0.526,0.525666667,13.9004,14.0892,14.0184
2023-10-14,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,22.8,17.8,64.1,1.8,1,0.582,0.542,0.032,1.068,3.053,0.207,0.475,0.537,0.566,0.54,0.048,0.305,2.016,1.192,3.156,0.21,0.449,0.48,0.109,0.572,0.541,0.041,3.115,0.209,0.46,0.503,14.64,0.077,0.379,109.4,0.531333333,0.498333333,0.511666667,13.2696,12.9048,13.0416
2023-10-21,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,25.3,16.1,62.6,1.4,1,0.641,0.626,0.004,1.03,3.493,0.227,0.49,0.55,0.637,0.607,-0.003,0.334,2.57,1.269,3.547,0.248,0.496,0.574,0.101,0.638,0.614,0.001,3.525,0.24,0.493,0.564,15.82,0.054,0.375,118.4,0.560333333,0.569,0.565,16.2173,16.1161,16.1414
2023-10-28,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,24.8,19.9,62.9,1.0,1,0.633,0.652,0.059,0.977,4.15,0.221,0.418,0.606,0.603,0.655,0.071,0.345,2.535,1.456,3.853,0.222,0.484,0.548,0.121,0.615,0.653,0.065,3.972,0.222,0.458,0.571,15.63,0.04,0.386,128.8,0.552333333,0.545,0.548,15.6984,14.9544,15.252
2023-11-04,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,25.0,17.4,63.1,9.0,1,0.658,0.605,0.057,1.105,3.303,0.242,0.539,0.654,0.671,0.61,0.061,0.35,2.175,1.336,3.532,0.248,0.566,0.623,0.11,0.666,0.608,0.059,3.44,0.246,0.555,0.636,15.77,0.348,0.38,141.2,0.617,0.62,0.619,16.45,16.775,16.65
2023-11-11,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,24.4,17.4,64.1,9.2,1,0.643,0.609,0.045,1.07,3.272,0.235,0.507,0.546,0.67,0.612,0.051,0.367,2.057,1.369,3.78,0.243,0.557,0.627,0.096,0.659,0.611,0.048,3.577,0.24,0.537,0.595,15.61,0.363,0.381,153.1,0.565333333,0.618,0.597,15.6892,16.348,16.0796
2023-11-18,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,tillering,2,21.5,16.3,68.7,11.6,1,0.608,0.578,0.119,1.102,3.25,0.211,0.504,0.532,0.636,0.591,0.119,0.344,2.094,1.241,3.198,0.234,0.523,0.554,0.119,0.625,0.586,0.119,3.219,0.225,0.516,0.545,14.77,0.517,0.388,160.0,0.548,0.571,0.562,13.072,13.674,13.4375
2023-11-25,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,grand_growth,2,24.9,18.4,67.5,8.7,1,0.676,0.678,0.117,1.206,3.542,0.232,0.538,0.65,0.679,0.678,0.139,0.353,2.155,1.548,3.393,0.254,0.562,0.631,0.083,0.678,0.678,0.129,3.452,0.245,0.552,0.638,16.78,0.337,0.4,166.5,0.621333333,0.624,0.622666667,16.8324,16.9071,16.8822
2023-12-02,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,grand_growth,2,23.5,17.3,70.6,12.4,1,0.707,0.694,0.062,1.241,3.468,0.238,0.583,0.683,0.694,0.693,0.078,0.374,2.457,1.399,2.979,0.259,0.578,0.661,0.112,0.699,0.693,0.071,3.175,0.25,0.58,0.67,16.63,0.507,0.405,173.0,0.657666667,0.644333333,0.649666667,16.6145,16.309,16.4265
2023-12-09,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,grand_growth,2,23.4,15.3,69.4,11.6,1,0.705,0.7,0.049,1.161,3.106,0.255,0.56,0.649,0.708,0.705,0.048,0.382,2.456,1.437,3.456,0.258,0.561,0.68,0.139,0.707,0.703,0.049,3.316,0.257,0.56,0.667,16.24,0.476,0.394,179.5,0.638,0.649666667,0.644666667,16.497,16.5672,16.5438
2023-12-16,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,grand_growth,2,23.3,16.8,67.7,13.8,1,0.704,0.707,0.086,1.208,3.417,0.244,0.538,0.641,0.705,0.711,0.071,0.376,2.38,1.426,3.772,0.259,0.673,0.658,0.128,0.705,0.709,0.078,3.63,0.253,0.619,0.651,15.76,0.569,0.391,186.0,0.627666667,0.678666667,0.658333333,16.4032,16.4265,16.4265
2023-12-23,MLG002,Kendalpayak Farm,-8.060884,112.619975,320,2,C4,grand_growth,2,23.5,18.3,67.4,12.5,1,0.755,0.745,0.097,1.246,3.431,0.269,0.613,0.687,0.743,0.735,0.124,0.4,2.379,1.436,4.337,0.275,0.606,0.668,0.132,0.748,0.739,0.112,3.974,0.273,0.609,0.676,15.85,0.511,0.395,192.5,0.685,0.672333333,0.677666667,17.7425,17.4605,17.578
2022-01-01,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,establishment,2,23.7,16.4,76.8,19.3,1,0.213,0.173,0.078,0.8,2.245,0.072,0.182,0.202,0.225,0.165,0.057,0.215,1.621,0.803,2.104,0.092,0.19,0.214,0.017,0.22,0.169,0.066,2.161,0.084,0.186,0.209,18.2,0.78,0.427,24.9,0.199,0.209666667,0.205,5.0481,5.3325,5.214
2022-01-08,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,establishment,2,24.8,14.3,77.8,11.1,1,0.228,0.21,0.11,0.727,2.459,0.073,0.215,0.221,0.212,0.207,0.079,0.212,2.164,0.585,1.937,0.08,0.173,0.187,-0.023,0.218,0.208,0.093,2.146,0.077,0.19,0.201,19.28,0.432,0.428,26.6,0.221333333,0.190666667,0.203,5.6544,5.2576,5.4064
2022-01-15,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,establishment,2,24.8,17.6,76.3,16.9,1,0.261,0.258,0.105,0.908,2.694,0.094,0.19,0.203,0.27,0.254,0.1,0.237,2.097,0.784,2.402,0.096,0.229,0.203,-0.005,0.266,0.256,0.102,2.519,0.095,0.213,0.203,18.92,0.655,0.432,28.9,0.218,0.234,0.227333333,6.4728,6.696,6.5968
2022-01-22,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,establishment,2,24.9,14.6,78.3,37.4,1,0.338,0.345,0.102,0.941,2.798,0.143,0.246,0.301,0.328,0.336,0.108,0.239,2.001,1.106,2.558,0.119,0.244,0.287,0.031,0.332,0.339,0.105,2.654,0.129,0.245,0.293,19.46,1.446,0.432,31.9,0.295,0.286333333,0.29,8.4162,8.1672,8.2668
2022-01-29,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,establishment,2,24.9,15.9,73.1,19.3,1,0.376,0.353,0.123,1.017,2.863,0.134,0.302,0.33,0.374,0.352,0.151,0.23,1.99,1.181,2.676,0.142,0.269,0.371,0.06,0.375,0.352,0.138,2.751,0.139,0.282,0.354,18.23,0.743,0.415,35.4,0.336,0.338,0.337,9.3624,9.3126,9.3375
2022-02-05,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,establishment,2,23.5,15.2,82.1,9.2,1,0.388,0.363,0.018,0.914,2.845,0.135,0.364,0.346,0.359,0.359,0.025,0.253,1.895,1.007,2.204,0.133,0.286,0.335,0.047,0.37,0.361,0.022,2.46,0.134,0.317,0.339,19.29,0.375,0.444,38.9,0.366,0.326666667,0.342,9.118,8.4365,8.695
2022-02-12,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,establishment,2,23.6,13.2,81.8,7.4,1,0.403,0.418,0.065,0.829,2.565,0.151,0.288,0.377,0.403,0.408,0.086,0.249,1.818,1.091,2.7,0.167,0.357,0.359,0.044,0.403,0.412,0.076,2.646,0.161,0.329,0.366,19.26,0.301,0.437,41.8,0.356,0.373,0.366,9.5108,9.5108,9.5108
2022-02-19,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,establishment,2,25.0,14.0,84.3,16.2,1,0.426,0.399,0.082,0.936,3.523,0.146,0.305,0.384,0.434,0.405,0.093,0.311,1.902,1.031,2.452,0.166,0.334,0.417,0.051,0.431,0.403,0.088,2.88,0.158,0.322,0.404,21.08,0.624,0.454,47.6,0.371666667,0.395,0.385666667,10.65,10.85,10.775
2022-02-26,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,establishment,2,23.2,16.7,79.4,14.3,1,0.428,0.421,0.082,0.796,3.337,0.146,0.387,0.383,0.447,0.412,0.086,0.279,1.972,1.017,2.186,0.159,0.384,0.384,0.044,0.439,0.415,0.084,2.646,0.154,0.385,0.383,18.43,0.591,0.437,52.5,0.399333333,0.405,0.402333333,9.9296,10.3704,10.1848
2022-03-05,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,tillering,2,26.2,14.5,83.2,12.0,1,0.46,0.433,0.095,1.041,3.16,0.156,0.356,0.39,0.476,0.414,0.062,0.247,1.643,1.38,3.23,0.167,0.388,0.467,0.077,0.47,0.422,0.077,3.202,0.162,0.375,0.437,21.8,0.443,0.455,60.2,0.402,0.443666667,0.427333333,12.052,12.4712,12.314
