date,farm_id,district,latitude,longitude,altitude,rotun,plant_age,total_stalk,height_stalk,stalk_diameter,stalk_weight,temperature,presipitasi,relative_humidity,light_intensity,ndvi_s2,gndvi_s2,ndwi_s2,rvi_s2,dvi_s2,evi_s2,savi_s2,wdrvi_s2,ndvi_l9,gndvi_l9,ndwi_l9,rvi_l9,dvi_l9,evi_l9,savi_l9,wdrvi_l9,ndvi_fusion,gndvi_fusion,ndwi_fusion,rvi_fusion,dvi_fusion,evi_fusion,savi_fusion,wdrvi_fusion,yield_tons_per_hectare,temperature_humidity_interaction,water_stress_index,vegetation_health
2024-05-09,FARM0311,E,-7.712192,112.212791,564,4,48,8314,300.55,2.45,26.36,28.9,1.8,79.4,16.4,0.6761,0.606,0.5206,5.1741,0.414,0.6338,0.5583,0.0171,0.6302,0.6314,0.562,4.4079,0.373,0.5424,0.5124,-0.0629,0.6531,0.6187,0.5413,4.791,0.3935,0.5881,0.5354,-0.0229,115.07,2294.66,0.4587,0.6359
2020-12-26,FARM0312,E,-7.709786,112.188093,504,1,48,10293,337.71,2.9,19.3,26.2,12.3,86.0,14.0,0.6828,0.6888,0.6128,5.3049,0.4609,0.697,0.5884,0.0296,0.6881,0.639,0.5385,5.413,0.4353,0.6171,0.5765,0.0397,0.6855,0.6639,0.5757,5.359,0.4481,0.6571,0.5824,0.0346,116.4,2253.2,0.4243,0.6747000000000001
2022-02-19,FARM0312,E,-7.709786,112.188093,504,2,52,9385,337.39,3.1,29.89,29.9,13.9,82.0,16.6,0.6994,0.6399,0.5046,5.6534,0.4394,0.6647,0.5842,0.0613,0.7611,0.6622,0.6266,7.3727,0.4782,0.7962,0.6358,0.1918,0.7303,0.6511,0.5656,6.5131,0.4588,0.7305,0.61,0.1266,114.97,2451.8,0.4344,0.6907
2023-03-16,FARM0312,E,-7.709786,112.188093,504,3,48,9246,287.93,2.53,20.1,32.0,50.0,82.8,16.0,0.6907,0.6586,0.5883,5.4652,0.4516,0.702,0.5871,0.0445,0.6512,0.6575,0.4544,4.7347,0.3657,0.5907,0.5168,-0.0273,0.6709,0.658,0.5213,5.1,0.4087,0.6464,0.5519,0.0086,115.63,2649.6,0.4787,0.66445
2024-05-09,FARM0312,E,-7.709786,112.188093,504,4,52,9762,299.94,2.37,22.45,33.4,4.8,82.3,16.2,0.737,0.6665,0.5474,6.6047,0.4577,0.7579,0.6124,0.1383,0.6995,0.6576,0.507,5.6554,0.4286,0.6229,0.5778,0.0615,0.7182,0.6621,0.5272,6.1301,0.4431,0.6904,0.5951,0.0999,116.88,2748.82,0.4728,0.69015
2021-02-24,FARM0313,E,-7.689201,112.184802,784,1,56,10052,358.23,2.68,15.6,34.1,2.7,80.5,16.8,0.6558,0.6438,0.57,4.8111,0.4169,0.5993,0.5506,-0.0193,0.742,0.685,0.5827,6.7512,0.4618,0.7701,0.6172,0.149,0.6989,0.6644,0.5764,5.7812,0.4393,0.6847,0.5839,0.0649,114.4,2745.05,0.4236,0.68165
2022-04-20,FARM0313,E,-7.689201,112.184802,784,2,52,9808,329.23,2.28,16.99,30.2,3.2,72.8,15.4,0.7181,0.6601,0.6027,6.0937,0.4517,0.6807,0.6001,0.0986,0.6868,0.6875,0.4688,5.3855,0.425,0.6382,0.5698,0.0371,0.7024,0.6738,0.5358,5.7396,0.4384,0.6594,0.585,0.0679,113.04,2198.56,0.4641999999999999,0.6880999999999999
2023-05-15,FARM0313,E,-7.689201,112.184802,784,3,48,9914,299.01,2.72,15.76,30.6,0.2,77.4,13.1,0.6995,0.6525,0.5675,5.6558,0.4633,0.6654,0.5979,0.0615,0.6558,0.6599,0.5481,4.81,0.3788,0.5788,0.5272,-0.0194,0.6776,0.6562,0.5578,5.2329,0.4211,0.6221,0.5626,0.0211,114.65,2368.440000000001,0.4422,0.6669
2024-07-08,FARM0313,E,-7.689201,112.184802,784,4,52,9350,286.49,2.44,21.83,26.8,1.3,77.8,15.6,0.6766,0.6269,0.589,5.185,0.4475,0.6228,0.578,0.0182,0.7167,0.6255,0.5936,6.059,0.4367,0.6374,0.5905,0.0958,0.6967,0.6262,0.5913,5.622,0.4421,0.6301,0.5843,0.057,115.27,2085.04,0.4087,0.66145
2020-12-26,FARM0314,E,-7.69997,112.190656,710,1,48,9510,366.54,3.18,35.96,24.2,17.7,78.9,15.4,0.6819,0.6856,0.503,5.2873,0.4361,0.6225,0.5741,0.0279,0.7348,0.6499,0.5986,6.5416,0.4118,0.6538,0.5825,0.1336,0.7084,0.6678,0.5508,5.9144,0.424,0.6381,0.5783,0.0807,112.7,1909.38,0.4492,0.6880999999999999
2022-03-21,FARM0314,E,-7.69997,112.190656,710,2,56,9203,318.55,3.07,21.63,32.2,4.8,80.9,16.6,0.6728,0.5996,0.5801,5.1129,0.3977,0.6342,0.5467,0.0112,0.7381,0.6202,0.5715,6.6377,0.4086,0.6945,0.5817,0.1407,0.7055,0.6099,0.5758,5.8753,0.4031,0.6644,0.5642,0.0759,114.23,2604.98,0.4242,0.6577
2023-06-14,FARM0314,E,-7.69997,112.190656,710,3,56,9698,323.9,2.77,31.82,29.9,3.7,68.3,13.2,0.6522,0.6207,0.5379,4.7502,0.4417,0.648,0.5628,-0.0256,0.6695,0.6109,0.4495,5.0506,0.3933,0.6066,0.5425,0.005,0.6608,0.6158,0.4937,4.9004,0.4175,0.6273,0.5527,-0.0103,116.88,2042.17,0.5063,0.6383000000000001
2024-09-06,FARM0314,E,-7.69997,112.190656,710,4,56,8749,320.79,2.44,16.86,23.5,2.0,80.7,16.7,0.6526,0.6538,0.5829,4.7562,0.4449,0.6248,0.5647,-0.025,0.7711,0.6852,0.5832,7.7357,0.4864,0.7483,0.6452,0.2148,0.7118,0.6695,0.583,6.246,0.4656,0.6866,0.6049,0.0949,116.92,1896.45,0.417,0.69065
2020-12-26,FARM0315,E,-7.705278,112.216679,445,1,48,8685,322.63,2.75,22.21,29.6,7.1,76.3,13.7,0.6582,0.6592,0.5439,4.852,0.4201,0.5942,0.5537,-0.015,0.7018,0.6171,0.6116,5.7071,0.4469,0.6948,0.5897,0.066,0.68,0.6382,0.5778,5.2795,0.4335,0.6445,0.5717,0.0255,115.1,2258.48,0.4222,0.6591
2022-01-20,FARM0315,E,-7.705278,112.216679,445,2,48,9026,324.2,2.49,24.13,30.0,0.4,81.5,16.6,0.7,0.664,0.4821,5.6672,0.4082,0.6296,0.5653,0.0625,0.6844,0.6167,0.504,5.3368,0.3774,0.6364,0.5384,0.0326,0.6922,0.6403,0.493,5.502,0.3928,0.633,0.5519,0.0476,113.36,2445.0,0.507,0.66625
2023-04-15,FARM0315,E,-7.705278,112.216679,445,3,56,9344,299.83,2.61,12.49,29.1,0.4,80.9,17.0,0.732,0.6729,0.506,6.4617,0.4641,0.7423,0.6139,0.1275,0.6997,0.6052,0.5987,5.6597,0.4333,0.6227,0.5807,0.0619,0.7158,0.639,0.5524,6.0607,0.4487,0.6825,0.5973,0.0947,107.74,2354.19,0.4476,0.6774
2024-05-09,FARM0315,E,-7.705278,112.216679,445,4,48,9285,271.82,2.78,17.77,32.6,0.5,75.3,15.9,0.6964,0.6064,0.449,5.5866,0.4245,0.6412,0.5739,0.0554,0.6545,0.5937,0.5706,4.7888,0.3789,0.5589,0.5268,-0.0216,0.6754,0.6,0.5098,5.1877,0.4017,0.6001,0.5503,0.0169,113.46,2454.78,0.4902,0.6376999999999999
2021-02-24,FARM0316,E,-7.680582,112.209016,479,1,56,10059,314.79,2.74,24.2,33.6,4.0,86.6,16.5,0.6767,0.5702,0.5117,5.187,0.4042,0.5989,0.5526,0.0184,0.7637,0.6318,0.5896,7.4625,0.461,0.7299,0.6266,0.1976,0.7202,0.601,0.5506,6.3247,0.4326,0.6644,0.5896,0.108,116.72,2909.76,0.4494,0.6606
2022-03-21,FARM0316,E,-7.680582,112.209016,479,2,48,9618,314.0,3.12,36.13,33.7,1.2,81.0,15.2,0.6597,0.6458,0.5399,4.8769,0.3978,0.6287,0.541,-0.0125,0.7327,0.625,0.4507,6.4826,0.4018,0.6398,0.5749,0.1291,0.6962,0.6354,0.4953,5.6797,0.3998,0.6343,0.5579,0.0583,112.71,2729.7,0.5046999999999999,0.6658
2023-04-15,FARM0316,E,-7.680582,112.209016,479,3,48,8906,311.39,2.31,17.35,31.3,0.8,73.9,15.0,0.6508,0.6824,0.5858,4.7266,0.4417,0.6334,0.5621,-0.0281,0.6698,0.5986,0.47,5.0562,0.3867,0.6302,0.5384,0.0056,0.6603,0.6405,0.5279,4.8914,0.4142,0.6318,0.5502,-0.0113,116.2,2313.07,0.4721,0.6504
2024-05-09,FARM0316,E,-7.680582,112.209016,479,4,48,8661,267.95,2.9,23.48,28.6,2.4,74.0,16.3,0.7321,0.6324,0.5728,6.4665,0.4899,0.7552,0.6286,0.1279,0.7066,0.6471,0.5398,5.8174,0.4461,0.6264,0.5915,0.0756,0.7194,0.6397,0.5563,6.142,0.468,0.6908,0.61,0.1017,114.08,2116.4,0.4437,0.6795500000000001
2021-02-24,FARM0317,E,-7.700268,112.18888,518,1,56,10225,313.43,3.3,33.34,29.6,10.0,81.6,14.8,0.6749,0.6503,0.5603,5.151,0.405,0.6558,0.5522,0.0149,0.6774,0.6736,0.5224,5.2002,0.4105,0.5774,0.5568,0.0196,0.6761,0.6619,0.5413,5.1756,0.4078,0.6166,0.5545,0.0173,116.17,2415.36,0.4587,0.669
2022-03-21,FARM0317,E,-7.700268,112.18888,518,2,48,8620,335.9,2.81,22.52,29.5,4.9,69.6,16.7,0.6413,0.6531,0.5588,4.576,0.4163,0.5694,0.5434,-0.0443,0.667,0.6627,0.5825,5.0065,0.4159,0.6353,0.5553,0.0006,0.6542,0.6579,0.5707,4.7913,0.4161,0.6023,0.5493,-0.0218,115.89,2053.2,0.4293,0.65605
2023-04-15,FARM0317,E,-7.700268,112.18888,518,3,48,9271,273.68,2.29,19.79,29.3,4.9,78.2,15.7,0.7099,0.686,0.5566,5.8931,0.4716,0.7404,0.6075,0.082,0.7223,0.6923,0.5185,6.2016,0.4552,0.6581,0.6041,0.1073,0.7161,0.6891,0.5376,6.0474,0.4634,0.6992,0.6058,0.0946,114.96,2291.26,0.4624,0.7026
2024-06-08,FARM0317,E,-7.700268,112.18888,518,4,52,8628,269.85,2.23,12.14,27.6,19.5,68.5,15.6,0.6342,0.5759,0.4601,4.4677,0.3939,0.5713,0.527,-0.0562,0.7303,0.6507,0.5328,6.415,0.4094,0.6553,0.579,0.124,0.6822,0.6133,0.4965,5.4413,0.4016,0.6133,0.553,0.0339,84.57,1890.6,0.5035000000000001,0.64775
2021-02-24,FARM0318,E,-7.703554,112.208401,466,1,56,10085,322.93,3.03,24.34,28.9,5.8,83.6,13.7,0.6788,0.6367,0.5697,5.2272,0.4593,0.6571,0.5855,0.0222,0.695,0.6084,0.4487,5.5582,0.3842,0.6525,0.5474,0.0529,0.6869,0.6226,0.5092,5.3927,0.4218,0.6548,0.5665,0.0375,114.38,2416.04,0.4908,0.6547499999999999
2022-05-20,FARM0318,E,-7.703554,112.208401,466,2,56,10237,331.87,2.7,21.61,30.6,2.2,68.4,15.0,0.6954,0.6483,0.5987,5.5658,0.4641,0.7079,0.5963,0.0536,0.739,0.6402,0.5948,6.6614,0.4298,0.7032,0.5961,0.1425,0.7172,0.6442,0.5967,6.1136,0.447,0.7055,0.5962,0.098,113.05,2093.04,0.4033,0.6807
2023-07-14,FARM0318,E,-7.703554,112.208401,466,3,52,9075,299.6,2.23,13.32,24.5,2.7,80.3,16.6,0.6834,0.6015,0.5159,5.3171,0.4423,0.6239,0.5783,0.0307,0.6501,0.5924,0.5644,4.7153,0.3953,0.5485,0.5351,-0.0293,0.6667,0.5969,0.5401,5.0162,0.4188,0.5862,0.5567,0.0007,97.75,1967.35,0.4599,0.6317999999999999
2024-08-07,FARM0318,E,-7.703554,112.208401,466,4,48,10159,296.25,1.91,12.24,22.7,4.2,72.2,16.3,0.7067,0.6724,0.5077,5.8195,0.4737,0.7167,0.6072,0.0757,0.6236,0.6021,0.5002,4.3136,0.3583,0.5191,0.5002,-0.0737,0.6652,0.6373,0.504,5.0665,0.416,0.6179,0.5537,0.001,87.09,1638.94,0.496,0.65125
2021-02-24,FARM0319,E,-7.703496,112.203825,296,1,56,11029,300.35,2.25,16.58,30.0,3.7,72.1,13.3,0.6391,0.6058,0.5818,4.5415,0.4051,0.6198,0.5359,-0.0481,0.7292,0.6193,0.4812,6.3858,0.4264,0.729,0.5896,0.1217,0.6841,0.6125,0.5315,5.4636,0.4157,0.6744,0.5628,0.0368,112.83,2163.0,0.4685,0.6483000000000001
2022-05-20,FARM0319,E,-7.703496,112.203825,296,2,56,10676,320.8,2.39,17.55,32.8,3.3,80.4,13.1,0.6808,0.6344,0.548,5.2652,0.4729,0.7084,0.5938,0.0258,0.6969,0.6097,0.5086,5.5977,0.4102,0.6566,0.5652,0.0564,0.6888,0.6221,0.5283,5.4314,0.4416,0.6825,0.5795,0.0411,113.7,2637.12,0.4717,0.65545
2023-06-14,FARM0319,E,-7.703496,112.203825,296,3,48,9250,302.15,2.08,17.29,26.3,3.2,76.5,16.0,0.6524,0.6026,0.4708,4.7538,0.3893,0.6275,0.5325,-0.0252,0.6772,0.675,0.5391,5.1949,0.4425,0.598,0.5755,0.0191,0.6648,0.6388,0.5049,4.9743,0.4159,0.6127,0.554,-0.0031,112.82,2011.95,0.4951,0.6517999999999999
2024-09-06,FARM0319,E,-7.703496,112.203825,296,4,56,9424,288.93,2.4,13.22,22.4,2.5,72.9,16.4,0.6846,0.6088,0.5459,5.3409,0.4588,0.6773,0.5881,0.033,0.7539,0.7071,0.4932,7.1263,0.4793,0.7089,0.633,0.1753,0.7192,0.6579,0.5195,6.2336,0.4691,0.6931,0.6106,0.1042,94.74,1632.96,0.4805,0.68855
2021-01-25,FARM0320,E,-7.707763,112.189959,677,1,52,10048,357.7,3.13,52.75,26.5,14.4,68.9,13.6,0.6868,0.6091,0.518,5.3854,0.4146,0.6373,0.5635,0.0371,0.6612,0.5997,0.453,4.9027,0.3699,0.5405,0.5237,-0.0098,0.674,0.6044,0.4855,5.1441,0.3923,0.5889,0.5436,0.0136,115.24,1825.85,0.5145,0.6392
2022-02-19,FARM0320,E,-7.707763,112.189959,677,2,48,8888,297.32,2.82,27.26,30.5,3.0,80.2,15.4,0.6305,0.5815,0.525,4.4131,0.3921,0.6003,0.5243,-0.0623,0.6788,0.6137,0.574,5.2264,0.4387,0.6648,0.574,0.0221,0.6547,0.5976,0.5495,4.8198,0.4154,0.6325,0.5492,-0.0201,113.61,2446.1,0.4505,0.62615
2023-05-15,FARM0320,E,-7.707763,112.189959,677,3,56,8852,309.42,3.01,22.88,32.4,6.6,76.5,16.7,0.6707,0.6492,0.4434,5.0732,0.4097,0.6037,0.5532,0.0073,0.7698,0.6864,0.6122,7.6878,0.4713,0.728,0.6356,0.2118,0.7202,0.6678,0.5278,6.3805,0.4405,0.6659,0.5944,0.1096,114.79,2478.6,0.4722,0.694
2024-08-07,FARM0320,E,-7.707763,112.189959,677,4,56,9583,266.63,2.96,16.09,22.3,7.0,83.9,13.7,0.7014,0.6651,0.5141,5.6973,0.4342,0.693,0.582,0.0652,0.6566,0.6282,0.5495,4.8234,0.3985,0.5629,0.54,-0.018,0.679,0.6467,0.5318,5.2604,0.4163,0.628,0.561,0.0236,113.39,1870.97,0.4681999999999999,0.66285
2021-02-24,FARM0321,E,-7.696345,112.203465,620,1,56,10817,356.47,2.63,26.0,30.5,35.0,79.5,16.9,0.6296,0.6365,0.5669,4.3996,0.3976,0.5842,0.5271,-0.0639,0.6617,0.6304,0.5595,4.9114,0.4268,0.609,0.5591,-0.0089,0.6456,0.6335,0.5632,4.6555,0.4122,0.5966,0.5431,-0.0364,114.21,2424.75,0.4368,0.63955
2022-05-20,FARM0321,E,-7.696345,112.203465,620,2,56,9745,377.17,2.68,28.14,28.9,1.9,83.8,17.0,0.751,0.6646,0.485,7.0313,0.4885,0.7516,0.6369,0.1688,0.6374,0.5846,0.5863,4.515,0.3787,0.5759,0.5192,-0.051,0.6942,0.6246,0.5356,5.7732,0.4336,0.6637,0.578,0.0589,112.71,2421.82,0.4644,0.6594
2023-07-14,FARM0321,E,-7.696345,112.203465,620,3,52,9602,330.95,2.86,31.38,24.0,3.8,70.5,13.6,0.6558,0.6625,0.4904,4.8108,0.4321,0.6502,0.5593,-0.0193,0.6876,0.6994,0.5782,5.4026,0.422,0.6169,0.5684,0.0387,0.6717,0.681,0.5343,5.1067,0.4271,0.6335,0.5639,0.0097,114.33,1692.0,0.4657,0.67635
2024-10-06,FARM0321,E,-7.696345,112.203465,620,4,56,10275,315.05,2.1,9.54,21.2,1.4,75.6,13.1,0.6652,0.6492,0.5392,4.9735,0.3982,0.6425,0.5436,-0.0027,0.7108,0.6367,0.5667,5.9161,0.3904,0.5957,0.5581,0.0839,0.688,0.6429,0.5529,5.4448,0.3943,0.6191,0.5509,0.0406,84.4,1602.72,0.4471000000000001,0.66545
2020-12-26,FARM0322,E,-7.707581,112.212015,587,1,48,10326,325.47,3.2,22.0,26.6,2.6,81.7,16.0,0.7158,0.702,0.5583,6.0378,0.4791,0.6999,0.6146,0.094,0.7225,0.6522,0.6019,6.2077,0.4441,0.684,0.5976,0.1078,0.7192,0.6771,0.5801,6.1227,0.4616,0.692,0.6061,0.1009,116.42,2173.22,0.4199000000000001,0.69815
2022-01-20,FARM0322,E,-7.707581,112.212015,587,2,48,10102,337.76,2.4,18.77,26.0,19.0,73.7,16.7,0.7261,0.6528,0.6187,6.3008,0.4952,0.7736,0.6284,0.1151,0.6665,0.6907,0.6113,4.9972,0.4247,0.6321,0.5602,-0.0003,0.6963,0.6717,0.615,5.649,0.4599,0.7029,0.5943,0.0574,115.31,1916.2,0.385,0.6839999999999999
2023-03-16,FARM0322,E,-7.707581,112.212015,587,3,52,8545,302.72,2.74,19.74,29.1,23.3,77.9,16.3,0.6502,0.628,0.4735,4.7178,0.4029,0.5693,0.5398,-0.029,0.738,0.6179,0.5825,6.6334,0.4554,0.7348,0.6115,0.1404,0.6941,0.623,0.528,5.6756,0.4292,0.6521,0.5756,0.0557,114.05,2266.89,0.472,0.65855
2024-06-08,FARM0322,E,-7.707581,112.212015,587,4,56,9196,273.04,2.2,9.77,31.8,0.4,72.4,15.7,0.727,0.6622,0.5247,6.3263,0.4325,0.7075,0.5925,0.1171,0.7255,0.6526,0.6009,6.2866,0.4686,0.698,0.6134,0.114,0.7263,0.6574,0.5628,6.3064,0.4506,0.7027,0.603,0.1155,83.66,2302.32,0.4372,0.69185
2021-02-24,FARM0323,E,-7.685637,112.186107,486,1,56,10885,335.69,2.55,25.21,32.6,10.9,78.4,15.7,0.6852,0.6364,0.4948,5.3537,0.4391,0.662,0.5774,0.0342,0.7552,0.629,0.5693,7.1699,0.4326,0.7675,0.6049,0.1783,0.7202,0.6327,0.532,6.2618,0.4359,0.7148,0.5911,0.1062,115.66,2555.84,0.468,0.67645
2022-03-21,FARM0323,E,-7.685637,112.186107,486,2,48,9145,281.09,2.49,19.87,32.2,14.8,83.2,13.8,0.6299,0.6564,0.5425,4.404,0.3893,0.5422,0.5223,-0.0634,0.7212,0.6085,0.5717,6.1734,0.412,0.7101,0.5769,0.105,0.6755,0.6325,0.5571,5.2887,0.4007,0.6262,0.5496,0.0208,116.3,2679.04,0.4429,0.6539999999999999
2023-06-14,FARM0323,E,-7.685637,112.186107,486,3,56,9169,280.33,2.86,16.3,29.9,0.0,79.6,15.0,0.6519,0.6776,0.5383,4.7461,0.4239,0.6035,0.5528,-0.0261,0.7309,0.6587,0.4315,6.4335,0.399,0.6399,0.5722,0.1254,0.6914,0.6682,0.4849,5.5898,0.4115,0.6217,0.5625,0.0497,115.95,2380.04,0.5151,0.6798
2024-09-06,FARM0323,E,-7.685637,112.186107,486,4,56,9987,281.95,1.96,10.74,20.0,2.1,75.6,15.8,0.6321,0.6128,0.4621,4.4368,0.4092,0.5951,0.535,-0.0597,0.7555,0.641,0.5728,7.1814,0.4816,0.7122,0.6351,0.1791,0.6938,0.6269,0.5174,5.8091,0.4454,0.6536,0.5851,0.0597,83.64,1512.0,0.4826,0.66035
2021-01-25,FARM0324,E,-7.695065,112.198741,727,1,52,9815,342.37,2.84,21.33,31.7,0.4,73.7,13.1,0.7051,0.584,0.4511,5.7822,0.417,0.7296,0.5731,0.0725,0.6822,0.6504,0.5131,5.2925,0.4246,0.6164,0.5674,0.0284,0.6936,0.6172,0.4821,5.5373,0.4208,0.673,0.5703,0.0505,114.61,2336.29,0.5179,0.6554
2022-02-19,FARM0324,E,-7.695065,112.198741,727,2,48,9285,317.59,2.73,23.56,29.5,2.2,72.0,14.4,0.7142,0.6094,0.5996,5.9985,0.4647,0.6944,0.6058,0.0908,0.6324,0.6302,0.5851,4.441,0.3695,0.5338,0.5112,-0.0592,0.6733,0.6198,0.5924,5.2198,0.4171,0.6141,0.5585,0.0158,116.07,2124.0,0.4076,0.64655
2023-04-15,FARM0324,E,-7.695065,112.198741,727,3,52,8326,352.29,2.55,25.14,31.6,1.4,86.7,13.9,0.6501,0.6539,0.5459,4.7157,0.4036,0.5938,0.5401,-0.0293,0.6731,0.6393,0.562,5.1173,0.3837,0.5878,0.5378,0.0116,0.6616,0.6466,0.5539,4.9165,0.3936,0.5908,0.539,-0.0088,114.28,2739.72,0.4461000000000001,0.6540999999999999
2024-06-08,FARM0324,E,-7.695065,112.198741,727,4,52,8716,301.69,2.16,8.83,29.9,4.7,76.4,16.4,0.7192,0.6676,0.6256,6.1238,0.483,0.7303,0.6184,0.101,0.738,0.6744,0.5979,6.6326,0.4752,0.7444,0.6231,0.1403,0.7286,0.671,0.6117,6.3782,0.4791,0.7373,0.6208,0.1207,83.99,2284.36,0.3883,0.6998
2020-12-26,FARM0325,E,-7.714902,112.201121,710,1,48,9501,326.23,2.9,32.06,26.7,50.0,74.5,16.5,0.6886,0.6546,0.4874,5.4223,0.4134,0.6638,0.5636,0.0405,0.6729,0.6041,0.5736,5.1145,0.4065,0.626,0.5523,0.0113,0.6807,0.6294,0.5305,5.2684,0.41,0.6449,0.5579,0.0259,113.64,1989.15,0.4695,0.6550499999999999
2022-01-20,FARM0325,E,-7.714902,112.201121,710,2,48,8625,333.77,3.02,39.84,25.8,1.8,67.6,13.5,0.6608,0.6713,0.5825,4.8969,0.4498,0.6059,0.5715,-0.0104,0.724,0.6067,0.4697,6.246,0.4407,0.6484,0.5962,0.1108,0.6924,0.639,0.5261,5.5714,0.4452,0.6271,0.5838,0.0502,112.76,1744.08,0.4739,0.6657
2023-02-14,FARM0325,E,-7.714902,112.201121,710,3,48,9010,302.92,2.28,10.15,27.6,6.5,73.1,15.6,0.6302,0.6137,0.5452,4.4086,0.3832,0.5658,0.5188,-0.0629,0.7151,0.6721,0.4971,6.0198,0.4244,0.6322,0.5822,0.0925,0.6727,0.6429,0.5212,5.2142,0.4038,0.599,0.5505,0.0148,85.26,2017.56,0.4788,0.6577999999999999
2024-04-09,FARM0325,E,-7.714902,112.201121,710,4,52,8703,299.2,2.51,21.3,29.8,1.9,81.4,13.7,0.6557,0.6432,0.5803,4.8097,0.3984,0.6045,0.5396,-0.0194,0.7042,0.64,0.5821,5.7615,0.4364,0.6358,0.5846,0.0708,0.68,0.6416,0.5812,5.2856,0.4174,0.6202,0.5621,0.0257,116.39,2425.72,0.4188,0.6608
2021-01-25,FARM0326,E,-7.691258,112.203189,500,1,52,10454,305.92,2.92,25.7,27.8,50.0,69.8,16.8,0.7008,0.6492,0.586,5.6841,0.4781,0.7274,0.6066,0.064,0.6571,0.6937,0.4998,4.8329,0.4067,0.6178,0.5452,-0.017,0.679,0.6715,0.5429,5.2585,0.4424,0.6726,0.5759,0.0235,116.3,1940.44,0.4571,0.67525
2022-04-20,FARM0326,E,-7.691258,112.203189,500,2,56,9788,320.86,2.8,24.88,30.0,0.8,73.5,14.1,0.6526,0.6279,0.4849,4.7565,0.4336,0.5981,0.5585,-0.025,0.7383,0.6671,0.5058,6.6432,0.4444,0.732,0.605,0.1411,0.6954,0.6475,0.4953,5.6998,0.439,0.6651,0.5818,0.0581,115.35,2205.0,0.5046999999999999,0.67145
2023-05-15,FARM0326,E,-7.691258,112.203189,500,3,48,9988,311.89,2.71,16.49,28.6,2.9,79.0,15.3,0.6623,0.6046,0.5281,4.9221,0.4416,0.6123,0.5677,-0.0078,0.7243,0.6022,0.4599,6.254,0.393,0.6519,0.5654,0.1114,0.6933,0.6034,0.494,5.5881,0.4173,0.6321,0.5666,0.0518,116.71,2259.4,0.506,0.64835
2024-06-08,FARM0326,E,-7.691258,112.203189,500,4,48,9781,258.6,2.7,21.08,28.8,10.7,82.9,14.6,0.6368,0.6114,0.4852,4.507,0.4109,0.5986,0.5382,-0.0519,0.7422,0.6679,0.6195,6.758,0.4397,0.7098,0.6038,0.1495,0.6895,0.6396,0.5523,5.6325,0.4253,0.6542,0.571,0.0488,114.71,2387.52,0.4477,0.66455
2020-12-26,FARM0327,E,-7.689768,112.186569,576,1,48,9628,352.07,2.5,28.73,23.8,1.0,70.2,13.1,0.6813,0.6735,0.5971,5.2756,0.4505,0.6329,0.5819,0.0268,0.7007,0.6608,0.574,5.6816,0.4576,0.6466,0.5953,0.0638,0.691,0.6672,0.5856,5.4786,0.454,0.6398,0.5886,0.0453,115.4,1670.76,0.4144,0.6791
2022-03-21,FARM0327,E,-7.689768,112.186569,576,2,56,9448,307.88,2.48,15.1,29.0,1.7,78.7,16.4,0.673,0.6432,0.625,5.1165,0.471,0.6359,0.5888,0.0115,0.6621,0.6712,0.4647,4.9189,0.3703,0.5914,0.5243,-0.0082,0.6676,0.6572,0.5448,5.0177,0.4206,0.6136,0.5566,0.0017,113.07,2282.3,0.4552,0.6624
2023-05-15,FARM0327,E,-7.689768,112.186569,576,3,52,9783,327.72,2.66,20.54,33.2,0.7,80.8,17.0,0.7411,0.6367,0.6163,6.7255,0.4738,0.7233,0.6238,0.1472,0.7191,0.6047,0.4846,6.1194,0.4129,0.6478,0.5765,0.1007,0.7301,0.6207,0.5504,6.4224,0.4433,0.6856,0.6002,0.1239,117.24,2682.56,0.4496,0.6754
2024-07-08,FARM0327,E,-7.689768,112.186569,576,4,52,8707,277.0,2.14,10.74,27.8,1.5,67.5,16.8,0.6378,0.6261,0.4666,4.522,0.3908,0.6068,0.5268,-0.0502,0.659,0.6956,0.5163,4.865,0.4158,0.6154,0.5514,-0.0137,0.6484,0.6608,0.4914,4.6935,0.4033,0.6111,0.5391,-0.0319,84.37,1876.5,0.5085999999999999,0.6546000000000001
2020-12-26,FARM0328,E,-7.698161,112.205785,431,1,48,9192,312.07,2.66,26.52,27.9,28.0,81.0,15.6,0.6753,0.5993,0.5183,5.1605,0.4151,0.6123,0.5586,0.0158,0.6759,0.6136,0.5105,5.1705,0.3805,0.595,0.5369,0.0168,0.6756,0.6065,0.5144,5.1655,0.3978,0.6036,0.5478,0.0163,113.58,2259.9,0.4856,0.64105
2022-02-19,FARM0328,E,-7.698161,112.205785,431,2,52,9374,285.56,2.51,24.04,31.1,22.7,75.2,13.4,0.6873,0.5996,0.5165,5.3954,0.4496,0.6408,0.5843,0.038,0.7126,0.6129,0.498,5.9585,0.4223,0.6873,0.5797,0.0875,0.6999,0.6062,0.5073,5.6769,0.4359,0.664,0.582,0.0628,113.08,2338.72,0.4927,0.6530499999999999
