state,variety,area_hectare,soil_type,soil_ph,soil_moisture,rainfall_mm,temperature_c,humidity_pct,growth_stage,historical_yield,yield
Odisha,Co 86032,11.0,Red Loam,6.55,53.3,1400.0,31.4,67.3,Planting,56.6,93.04
Odisha,Co 86032,20.0,Red Loam,6.57,57.2,1400.0,31.4,57.2,Germination,93.04,54.23
Odisha,Co 86032,21.0,Red Loam,6.74,54.2,1400.0,31.4,65.8,Tillering,54.23,100.25
Odisha,Co 86032,86.0,Red Loam,6.69,58.7,1400.0,31.4,67.5,Grand Growth,100.25,82.0
Odisha,Co 86032,11.0,Red Loam,6.41,59.0,1400.0,31.4,74.6,Maturity,82.0,93.6
Odisha,Co 86032,17.0,Red Loam,6.4,54.6,1400.0,31.4,67.8,Harvest,93.6,69.05
Puducherry,Co 86032,84.0,Red Loam,5.91,60.9,1400.0,31.4,72.2,Maturity,75.56,79.24
Puducherry,Co 86032,55.0,Alluvial Soil,7.02,64.7,1400.0,31.4,61.3,Harvest,79.24,81.0
Puducherry,Co 86032,27.0,Alluvial Soil,6.76,51.3,1400.0,31.4,76.0,Planting,81.0,81.0
Puducherry,Co 86032,22.0,Alluvial Soil,7.24,62.5,1400.0,31.4,65.4,Germination,81.0,90.0
Puducherry,Co 86032,24.0,Alluvial Soil,7.51,61.2,1400.0,31.4,74.8,Tillering,90.0,81.5
Puducherry,Co 86032,23.0,Red Loam,6.73,51.0,1400.0,31.4,74.2,Grand Growth,81.5,24.52
Puducherry,Co 86032,22.0,Alluvial Soil,7.16,60.1,1400.0,31.4,71.7,Maturity,24.52,50.68
Puducherry,Co 86032,25.0,Alluvial Soil,6.97,52.1,1400.0,31.4,69.0,Harvest,50.68,75.0
Puducherry,Co 86032,20.0,Alluvial Soil,6.56,59.0,1400.0,31.4,57.9,Planting,75.0,70.45
Puducherry,Co 86032,17.0,Sandy Loam,6.0,52.2,1400.0,31.4,63.9,Germination,70.45,75.0
Puducherry,Co 86032,9.0,Alluvial Soil,7.6,49.3,1400.0,31.4,67.4,Tillering,75.0,75.0
Puducherry,Co 86032,1.0,Alluvial Soil,7.51,53.5,1400.0,31.4,62.7,Grand Growth,75.0,56.0
Puducherry,Co 86032,1.0,Alluvial Soil,7.38,64.8,1400.0,31.4,66.5,Maturity,56.0,73.0
Puducherry,Co 86032,2626.0,Alluvial Soil,6.76,57.6,1400.0,31.4,76.8,Planting,92.49,85.95
Puducherry,Co 86032,2743.0,Alluvial Soil,7.05,51.2,1400.0,31.4,70.2,Germination,85.95,85.0
Puducherry,Co 86032,2437.0,Alluvial Soil,6.67,57.6,1400.0,31.4,60.1,Tillering,85.0,81.34
Puducherry,Co 86032,2095.0,Alluvial Soil,7.79,51.3,1400.0,31.4,70.3,Grand Growth,81.34,93.28
Puducherry,Co 86032,2306.0,Alluvial Soil,7.34,47.2,1400.0,31.4,73.6,Maturity,93.28,90.0
Puducherry,Co 86032,1710.0,Alluvial Soil,7.16,58.9,1400.0,31.4,61.9,Harvest,90.0,85.45
Puducherry,Co 86032,1495.0,Alluvial Soil,7.27,62.2,1400.0,31.4,72.1,Planting,85.45,76.64
Puducherry,Co 86032,2074.0,Alluvial Soil,7.22,57.6,1400.0,31.4,71.5,Germination,76.64,143.26
Puducherry,Co 86032,2480.0,Alluvial Soil,7.14,44.6,1400.0,31.4,73.2,Tillering,143.26,154.15
Puducherry,Co 86032,2306.0,Alluvial Soil,7.06,61.8,1400.0,31.4,70.5,Grand Growth,154.15,98.5
Puducherry,Co 86032,1936.0,Alluvial Soil,7.11,60.5,1400.0,31.4,73.1,Maturity,98.5,83.5
Puducherry,Co 86032,1784.0,Black Soil,7.51,68.3,1400.0,31.4,62.6,Harvest,83.5,138.56
Puducherry,Co 86032,1764.0,Alluvial Soil,7.62,57.2,1400.0,31.4,64.1,Planting,138.56,157.38
Puducherry,Co 86032,1949.0,Alluvial Soil,7.29,57.8,1400.0,31.4,70.4,Germination,157.38,147.66
Puducherry,Co 86032,2027.0,Alluvial Soil,6.62,57.8,1400.0,31.4,64.7,Tillering,147.66,150.23
Puducherry,Co 86032,2024.0,Alluvial Soil,7.24,62.9,1400.0,31.4,66.0,Grand Growth,150.23,150.23
Puducherry,Co 86032,1921.0,Alluvial Soil,7.78,56.0,1400.0,31.4,76.8,Maturity,150.23,165.0
Punjab,Co 0238,11000.0,Alluvial Soil,7.49,49.6,1404.9,23.9,70.6,Grand Growth,57.51,54.55
Punjab,Co 0238,9000.0,Alluvial Soil,6.92,66.5,1440.0,26.8,76.6,Maturity,54.55,60.0
Punjab,Co 0238,8000.0,Alluvial Soil,7.4,31.0,708.9,27.4,60.2,Harvest,60.0,66.25
Punjab,Co 0238,11000.0,Alluvial Soil,7.53,38.6,999.8,31.0,64.6,Planting,66.25,63.64
Punjab,Co 0238,11000.0,Alluvial Soil,7.29,41.9,1317.4,30.1,65.4,Germination,63.64,68.18
Punjab,Co 0238,11000.0,Red Loam,6.9,63.4,1433.5,25.5,72.3,Tillering,68.18,65.45
Punjab,Co 0238,10000.0,Red Loam,6.59,61.4,1383.5,28.3,69.2,Grand Growth,65.45,57.0
Punjab,Co 0238,7000.0,Alluvial Soil,7.16,53.9,1253.0,34.2,53.4,Maturity,57.0,62.86
Punjab,Co 0238,6000.0,Alluvial Soil,7.02,46.0,1239.0,34.2,68.5,Harvest,62.86,61.17
Punjab,Co 0238,300.0,Alluvial Soil,6.95,55.5,1098.8,28.2,66.4,Planting,61.17,60.0
Punjab,Co 0238,2000.0,Alluvial Soil,6.87,33.0,882.6,32.5,63.4,Tillering,67666.67,70.5
Punjab,Co 0238,5000.0,Clay Loam,7.35,57.9,1248.7,27.0,69.5,Grand Growth,70.5,80.2
Punjab,Co 0238,4000.0,Clay Loam,6.83,73.5,1470.7,37.6,73.1,Maturity,80.2,75.25
Punjab,Co 0238,1000.0,Clay Loam,7.03,66.1,1449.6,30.0,64.7,Planting,90.33,90.0
Punjab,Co 0238,1000.0,Alluvial Soil,6.88,47.7,1274.2,25.9,77.4,Germination,90.0,87.0
Punjab,Co 0238,1000.0,Alluvial Soil,6.78,76.2,1693.8,25.0,74.4,Grand Growth,74.94,70.0
Punjab,Co 0238,1000.0,Alluvial Soil,6.76,40.1,918.6,27.4,65.0,Maturity,70.0,60.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.45,40.5,1195.6,26.3,73.7,Harvest,60.0,50.0
Punjab,Co 0238,2000.0,Alluvial Soil,7.68,49.4,1194.0,30.2,56.3,Grand Growth,62.5,65.0
Punjab,Co 0238,2000.0,Alluvial Soil,7.23,30.0,990.1,28.3,63.4,Maturity,65.0,60.0
Punjab,Co 0238,2000.0,Alluvial Soil,6.58,51.9,1158.8,30.5,67.0,Harvest,60.0,60.0
Punjab,Co 0238,2000.0,Alluvial Soil,6.57,41.7,1160.3,29.1,75.7,Planting,60.0,65.0
Punjab,Co 0238,4000.0,Alluvial Soil,7.34,57.8,1561.6,29.5,67.8,Germination,65.0,87.5
Punjab,Co 0238,5000.0,Alluvial Soil,7.2,47.2,1021.9,28.9,62.7,Tillering,87.5,52.0
Punjab,Co 0238,3000.0,Alluvial Soil,7.24,50.8,1442.6,28.9,69.1,Grand Growth,52.0,56.67
Punjab,Co 0238,1000.0,Alluvial Soil,7.19,74.1,1783.0,26.8,78.3,Maturity,56.67,70.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.1,41.7,836.7,30.1,73.3,Harvest,70.0,68.0
Punjab,Co 0238,6000.0,Alluvial Soil,7.0,56.2,1481.4,28.6,72.0,Grand Growth,66.31,63.33
Punjab,Co 0238,4000.0,Alluvial Soil,7.35,50.9,1240.8,29.4,60.5,Maturity,63.33,65.0
Punjab,Co 0238,4000.0,Alluvial Soil,7.04,31.4,1008.8,27.4,66.1,Harvest,65.0,62.5
Punjab,Co 0238,4000.0,Alluvial Soil,6.85,66.5,1573.6,35.1,64.8,Planting,62.5,72.5
Punjab,Co 0238,5000.0,Alluvial Soil,7.16,37.1,931.6,23.1,64.1,Germination,72.5,74.0
Punjab,Co 0238,5000.0,Alluvial Soil,7.13,49.8,1221.0,28.0,66.8,Tillering,74.0,62.0
Punjab,Co 0238,4000.0,Alluvial Soil,7.04,47.1,1314.8,30.6,70.1,Grand Growth,62.0,62.5
Punjab,Co 0238,2000.0,Alluvial Soil,7.02,50.0,1375.8,24.2,72.0,Maturity,62.5,70.0
Punjab,Co 0238,2000.0,Alluvial Soil,7.05,30.0,813.3,29.5,65.6,Harvest,70.0,75.5
Punjab,Co 0238,200.0,Black Soil,7.72,79.6,1549.4,30.8,69.3,Planting,75.5,75.0
Punjab,Co 0238,3000.0,Alluvial Soil,6.65,55.2,1471.7,25.8,80.8,Tillering,75500.0,86.0
Punjab,Co 0238,3000.0,Alluvial Soil,7.01,56.5,1241.3,33.5,55.8,Grand Growth,86.0,81.0
Punjab,Co 0238,3000.0,Alluvial Soil,6.64,51.4,1187.9,29.7,71.9,Maturity,81.0,88.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.14,71.2,1545.6,34.1,74.8,Germination,73000.0,82.0
Punjab,Co 0238,8000.0,Alluvial Soil,7.35,51.9,1384.1,34.3,64.7,Grand Growth,69.21,66.25
Punjab,Co 0238,7000.0,Alluvial Soil,6.62,45.7,1021.3,27.2,72.9,Maturity,66.25,65.71
Punjab,Co 0238,8000.0,Alluvial Soil,6.88,50.2,1412.1,36.4,64.2,Harvest,65.71,71.25
Punjab,Co 0238,8000.0,Alluvial Soil,7.14,58.4,1205.9,32.5,71.2,Planting,71.25,66.25
Punjab,Co 0238,9000.0,Alluvial Soil,6.68,49.5,1319.8,34.0,67.9,Germination,66.25,57.78
Punjab,Co 0238,9000.0,Alluvial Soil,7.48,41.3,1108.5,32.1,64.2,Tillering,57.78,51.11
Punjab,Co 0238,6000.0,Alluvial Soil,6.92,39.9,1051.4,33.4,65.2,Grand Growth,51.11,46.67
Punjab,Co 0238,2000.0,Alluvial Soil,6.67,47.4,1088.5,32.0,64.4,Maturity,46.67,70.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.41,54.0,1408.4,29.8,68.0,Harvest,70.0,76.0
Punjab,Co 0238,100.0,Alluvial Soil,7.48,38.1,940.3,26.1,58.7,Planting,76.0,60.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.24,49.8,1123.9,28.2,63.5,Germination,60.0,67.0
Punjab,Co 0238,2000.0,Alluvial Soil,7.08,58.2,1294.6,30.8,74.0,Tillering,67.0,85.0
Punjab,Co 0238,2000.0,Alluvial Soil,7.01,40.9,1096.6,28.2,79.7,Grand Growth,85.0,75.0
Punjab,Co 0238,19000.0,Alluvial Soil,7.05,62.3,1517.9,32.4,62.6,Harvest,54.91,51.58
Punjab,Co 0238,15000.0,Alluvial Soil,6.84,53.8,1430.4,30.6,74.5,Planting,51.58,56.0
Punjab,Co 0238,16000.0,Alluvial Soil,7.18,33.7,840.3,30.2,50.8,Germination,56.0,68.75
Punjab,Co 0238,18000.0,Alluvial Soil,6.59,37.6,1233.1,32.9,72.6,Tillering,68.75,67.78
Punjab,Co 0238,23000.0,Red Loam,6.71,45.5,1252.9,23.8,68.6,Grand Growth,67.78,68.26
Punjab,Co 0238,25000.0,Sandy Loam,7.26,73.9,1555.4,29.1,75.4,Maturity,68.26,68.0
Punjab,Co 0238,22000.0,Alluvial Soil,7.08,45.2,1314.1,25.8,69.8,Harvest,68.0,60.0
Punjab,Co 0238,20000.0,Alluvial Soil,7.24,37.8,1298.0,28.7,69.9,Planting,60.0,65.5
Punjab,Co 0238,21000.0,Alluvial Soil,6.74,30.0,618.3,28.2,56.1,Germination,65.5,67.24
Punjab,Co 0238,1900.0,Alluvial Soil,7.21,57.5,1344.5,32.8,67.0,Tillering,67.24,65.26
Punjab,Co 0238,22000.0,Alluvial Soil,6.66,43.2,1227.4,29.8,61.4,Maturity,74550.0,72.45
Punjab,Co 0238,21000.0,Alluvial Soil,7.66,38.1,961.5,33.2,50.9,Harvest,72.45,74.29
Punjab,Co 0238,24000.0,Sandy Loam,6.56,56.6,1350.9,25.0,81.9,Planting,74.29,76.67
Punjab,Co 0238,13000.0,Alluvial Soil,7.09,51.1,1258.4,28.8,67.0,Tillering,57.45,59.23
Punjab,Co 0238,13000.0,Alluvial Soil,7.53,36.5,1134.9,27.0,67.5,Grand Growth,59.23,60.0
Punjab,Co 0238,15000.0,Alluvial Soil,7.72,50.9,1293.2,31.8,72.3,Maturity,60.0,60.0
Punjab,Co 0238,17000.0,Alluvial Soil,7.03,39.3,805.0,30.5,56.9,Harvest,60.0,60.0
Punjab,Co 0238,21000.0,Black Soil,7.11,58.9,1187.7,29.1,64.4,Planting,60.0,61.43
Punjab,Co 0238,25000.0,Alluvial Soil,6.35,39.6,1081.1,35.1,63.9,Germination,61.43,52.4
Punjab,Co 0238,22000.0,Alluvial Soil,6.85,72.6,1829.2,31.5,72.8,Tillering,52.4,53.18
Punjab,Co 0238,18000.0,Alluvial Soil,7.14,42.4,1000.4,34.1,63.0,Grand Growth,53.18,57.22
Punjab,Co 0238,21000.0,Clay Loam,6.85,41.6,916.2,27.8,66.8,Maturity,57.22,55.62
Punjab,Co 0238,1400.0,Alluvial Soil,6.55,45.8,1194.0,29.4,69.9,Harvest,55.62,54.29
Punjab,Co 0238,19000.0,Alluvial Soil,6.72,55.3,1392.6,35.0,73.8,Germination,64650.0,69.53
Punjab,Co 0238,21000.0,Black Soil,7.08,66.1,1452.8,29.7,73.0,Tillering,69.53,70.52
Punjab,Co 0238,22000.0,Alluvial Soil,6.89,48.6,1303.5,31.2,62.1,Grand Growth,70.52,68.86
Punjab,Co 0238,14000.0,Alluvial Soil,7.3,52.7,1050.3,28.3,56.0,Harvest,54.78,55.71
Punjab,Co 0238,13000.0,Alluvial Soil,6.67,67.6,1549.7,27.0,80.7,Planting,55.71,56.15
Punjab,Co 0238,14000.0,Alluvial Soil,7.0,76.2,1594.8,28.6,74.5,Germination,56.15,58.57
Punjab,Co 0238,15000.0,Alluvial Soil,7.49,68.8,1528.3,31.7,68.4,Tillering,58.57,61.33
Punjab,Co 0238,16000.0,Alluvial Soil,7.23,38.1,1047.0,27.6,66.7,Grand Growth,61.33,62.5
Punjab,Co 0238,17000.0,Alluvial Soil,6.93,49.2,1285.9,25.0,67.2,Maturity,62.5,61.18
Punjab,Co 0238,15000.0,Alluvial Soil,7.05,56.5,1669.0,37.5,64.9,Harvest,61.18,46.0
Punjab,Co 0238,11000.0,Alluvial Soil,6.98,47.0,1028.3,28.0,67.8,Planting,46.0,55.45
Punjab,Co 0238,11000.0,Alluvial Soil,7.49,58.2,1247.6,29.4,62.6,Germination,55.45,61.45
Punjab,Co 0238,700.0,Alluvial Soil,7.42,63.2,1375.6,30.0,65.2,Tillering,61.45,60.0
Punjab,Co 0238,10000.0,Sandy Loam,6.4,62.8,1574.3,29.5,66.7,Maturity,66555.56,65.1
Punjab,Co 0238,10000.0,Alluvial Soil,6.99,49.3,1185.6,31.9,54.8,Harvest,65.1,76.4
Punjab,Co 0238,11000.0,Clay Loam,6.7,68.8,1366.8,35.4,61.4,Planting,76.4,75.0
Punjab,Co 0238,5000.0,Alluvial Soil,7.47,37.8,1121.2,27.8,68.1,Tillering,55.24,54.0
Punjab,Co 0238,4000.0,Alluvial Soil,7.17,62.5,1412.8,32.9,65.5,Grand Growth,54.0,60.0
Punjab,Co 0238,4000.0,Alluvial Soil,6.61,44.7,1162.6,30.9,66.2,Maturity,60.0,55.0
Punjab,Co 0238,5000.0,Alluvial Soil,7.17,43.1,1258.7,28.4,75.2,Harvest,55.0,66.0
Punjab,Co 0238,6000.0,Alluvial Soil,6.89,55.9,1139.3,30.1,65.9,Planting,66.0,61.67
Punjab,Co 0238,6000.0,Alluvial Soil,6.98,71.7,1520.3,23.6,75.9,Germination,61.67,58.33
Punjab,Co 0238,6000.0,Alluvial Soil,6.87,51.8,1487.2,28.7,68.5,Tillering,58.33,53.33
Punjab,Co 0238,5000.0,Alluvial Soil,7.74,40.3,1112.0,33.0,61.3,Grand Growth,53.33,60.0
Punjab,Co 0238,4000.0,Alluvial Soil,6.92,55.7,1266.4,27.7,67.5,Maturity,60.0,57.75
Punjab,Co 0238,300.0,Alluvial Soil,6.95,59.5,1351.1,28.4,73.2,Harvest,57.75,60.0
Punjab,Co 0238,4000.0,Alluvial Soil,7.11,78.1,1776.1,25.4,75.0,Germination,73666.67,64.5
Punjab,Co 0238,4000.0,Alluvial Soil,7.14,56.9,1200.7,31.6,71.3,Tillering,64.5,82.0
Punjab,Co 0238,4000.0,Alluvial Soil,6.74,45.2,1388.7,29.4,67.1,Grand Growth,82.0,78.0
Punjab,Co 0238,8000.0,Alluvial Soil,6.8,42.3,1337.5,30.3,75.1,Harvest,62.31,58.75
Punjab,Co 0238,5000.0,Black Soil,7.37,43.9,1069.6,33.3,61.5,Planting,58.75,66.0
Punjab,Co 0238,6000.0,Alluvial Soil,6.82,55.6,1532.3,26.6,76.8,Germination,66.0,70.0
Punjab,Co 0238,7000.0,Clay Loam,6.66,75.3,1343.5,28.4,67.7,Tillering,70.0,67.14
Punjab,Co 0238,8000.0,Alluvial Soil,7.21,50.9,1133.0,34.7,61.9,Grand Growth,67.14,67.5
Punjab,Co 0238,8000.0,Alluvial Soil,7.14,38.4,1181.9,30.0,63.2,Maturity,67.5,63.75
Punjab,Co 0238,5000.0,Alluvial Soil,7.34,59.1,1261.2,31.6,76.4,Harvest,63.75,54.0
Punjab,Co 0238,3000.0,Alluvial Soil,7.02,60.6,1338.7,30.2,66.0,Planting,54.0,46.67
Punjab,Co 0238,2000.0,Alluvial Soil,6.35,36.2,1188.7,33.1,69.0,Germination,46.67,66.5
Punjab,Co 0238,100.0,Alluvial Soil,6.8,55.1,1450.2,32.5,68.9,Tillering,66.5,60.0
Punjab,Co 0238,2000.0,Clay Loam,7.04,37.4,713.9,31.3,62.3,Maturity,80500.0,68.0
Punjab,Co 0238,2000.0,Alluvial Soil,7.03,64.4,1347.0,29.0,70.7,Harvest,68.0,85.0
Punjab,Co 0238,3000.0,Alluvial Soil,6.98,68.8,1633.8,26.9,66.4,Planting,85.0,86.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.29,32.4,1033.5,29.5,64.4,Tillering,59.57,60.0
Punjab,Co 0238,1000.0,Alluvial Soil,6.86,48.8,1211.4,35.3,62.5,Grand Growth,60.0,60.0
Punjab,Co 0238,1000.0,Alluvial Soil,6.99,59.1,1482.0,24.0,72.8,Maturity,60.0,60.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.07,71.5,1724.8,26.1,83.8,Harvest,60.0,60.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.1,76.0,1593.9,31.3,71.3,Planting,60.0,70.0
Punjab,Co 0238,1000.0,Alluvial Soil,6.71,51.8,1351.1,35.0,53.4,Germination,70.0,50.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.41,51.7,1024.9,27.7,78.3,Tillering,57.32,60.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.7,64.1,1298.1,32.3,65.6,Grand Growth,60.0,60.0
Punjab,Co 0238,2000.0,Alluvial Soil,6.92,57.7,1275.4,28.4,72.2,Maturity,60.0,75.0
Punjab,Co 0238,2000.0,Alluvial Soil,7.41,55.0,1197.4,31.6,76.4,Harvest,75.0,50.0
Punjab,Co 0238,1000.0,Clay Loam,7.05,59.4,1333.2,31.7,61.0,Planting,50.0,60.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.17,36.9,858.5,32.0,53.2,Germination,60.0,60.0
Punjab,Co 0238,2000.0,Alluvial Soil,7.0,58.1,1460.4,27.1,62.2,Tillering,49.57,55.0
Punjab,Co 0238,2000.0,Alluvial Soil,6.85,53.0,1288.6,33.3,64.8,Grand Growth,55.0,65.0
Punjab,Co 0238,2000.0,Sandy Loam,6.38,58.8,1130.3,35.8,64.5,Maturity,65.0,65.0
Punjab,Co 0238,4000.0,Alluvial Soil,7.06,61.8,1709.1,27.0,77.8,Harvest,65.0,72.5
Punjab,Co 0238,5000.0,Alluvial Soil,6.97,52.6,1172.4,27.0,73.7,Planting,72.5,76.0
Punjab,Co 0238,8000.0,Alluvial Soil,6.84,64.5,1391.4,28.3,65.3,Germination,76.0,62.5
Punjab,Co 0238,4000.0,Alluvial Soil,6.84,70.7,1401.3,36.3,64.7,Tillering,62.5,52.5
Punjab,Co 0238,1000.0,Alluvial Soil,7.35,48.4,1164.1,25.3,76.3,Grand Growth,52.5,50.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.22,43.3,1236.4,28.9,66.9,Maturity,50.0,51.0
Punjab,Co 0238,13000.0,Alluvial Soil,6.89,61.9,1474.9,25.8,74.5,Grand Growth,52.38,56.15
Punjab,Co 0238,11000.0,Alluvial Soil,7.04,60.5,1552.2,28.9,67.1,Maturity,56.15,57.27
Punjab,Co 0238,12000.0,Alluvial Soil,6.72,56.9,1366.7,28.9,76.0,Harvest,57.27,58.33
Punjab,Co 0238,12000.0,Alluvial Soil,7.09,79.9,1718.0,26.8,74.8,Planting,58.33,63.33
Punjab,Co 0238,12000.0,Sandy Loam,6.64,39.4,1061.1,29.6,63.5,Germination,63.33,60.0
Punjab,Co 0238,12000.0,Alluvial Soil,7.07,52.6,1372.3,30.0,70.5,Tillering,60.0,53.33
Punjab,Co 0238,10000.0,Alluvial Soil,7.28,36.0,1172.9,31.2,67.5,Grand Growth,53.33,47.0
Punjab,Co 0238,7000.0,Alluvial Soil,7.23,42.6,1346.1,32.5,73.5,Maturity,47.0,54.29
Punjab,Co 0238,7000.0,Alluvial Soil,7.29,50.0,1172.7,29.3,65.2,Harvest,54.29,54.29
Punjab,Co 0238,500.0,Alluvial Soil,7.43,39.4,1140.5,23.0,70.2,Planting,54.29,62.0
Punjab,Co 0238,5000.0,Alluvial Soil,6.74,41.9,1030.7,33.2,58.8,Tillering,67833.33,65.4
Punjab,Co 0238,6000.0,Alluvial Soil,7.26,39.0,1179.7,33.9,74.6,Grand Growth,65.4,66.83
Punjab,Co 0238,6000.0,Alluvial Soil,7.84,44.2,1186.0,33.3,69.3,Maturity,66.83,65.83
Punjab,Co 0238,4000.0,Red Loam,6.84,55.2,1350.9,35.3,65.5,Planting,74500.0,74.25
Punjab,Co 0238,4000.0,Alluvial Soil,7.34,33.7,1198.6,32.6,69.9,Germination,74.25,58.5
Punjab,Co 0238,4000.0,Alluvial Soil,6.54,52.4,1243.4,31.6,66.6,Tillering,58.5,63.25
Punjab,Co 0238,5000.0,Alluvial Soil,7.28,43.1,1063.5,25.0,67.6,Planting,51.75,54.0
Punjab,Co 0238,3000.0,Alluvial Soil,6.94,30.0,777.5,33.9,60.0,Germination,54.0,56.67
Punjab,Co 0238,3000.0,Alluvial Soil,6.7,58.2,1288.7,27.2,70.1,Tillering,56.67,60.0
Punjab,Co 0238,3000.0,Alluvial Soil,7.71,40.4,1173.5,26.4,70.3,Grand Growth,60.0,73.33
Punjab,Co 0238,4000.0,Alluvial Soil,7.62,39.9,1119.7,32.9,60.9,Maturity,73.33,70.0
Punjab,Co 0238,5000.0,Alluvial Soil,7.4,57.1,1385.9,27.9,65.4,Harvest,70.0,66.0
Punjab,Co 0238,4000.0,Alluvial Soil,6.78,48.7,1227.4,27.3,68.3,Planting,66.0,60.0
Punjab,Co 0238,2000.0,Alluvial Soil,6.98,33.6,1084.6,29.4,62.1,Germination,60.0,60.0
Punjab,Co 0238,1000.0,Alluvial Soil,6.78,38.4,1143.9,30.5,76.4,Tillering,60.0,70.0
Punjab,Co 0238,100.0,Sandy Loam,6.51,40.8,1132.8,29.5,59.4,Grand Growth,70.0,80.0
Punjab,Co 0238,2000.0,Alluvial Soil,7.38,50.3,1184.6,32.0,62.1,Harvest,88000.0,92.0
Punjab,Co 0238,3000.0,Alluvial Soil,7.25,39.9,1052.6,31.8,63.2,Planting,92.0,93.67
Punjab,Co 0238,3000.0,Alluvial Soil,7.09,56.8,1376.3,33.2,60.8,Germination,93.67,90.67
Punjab,Co 0238,11000.0,Alluvial Soil,7.35,37.3,950.8,31.3,70.7,Grand Growth,50.22,50.91
Punjab,Co 0238,9000.0,Alluvial Soil,7.36,83.4,1776.9,31.9,75.8,Maturity,50.91,56.67
Punjab,Co 0238,9000.0,Alluvial Soil,7.25,48.5,1209.2,29.7,63.7,Harvest,56.67,54.44
Punjab,Co 0238,10000.0,Alluvial Soil,6.85,59.8,1541.2,27.9,75.6,Planting,54.44,55.0
Punjab,Co 0238,10000.0,Black Soil,7.13,48.7,1135.0,29.8,71.9,Germination,55.0,54.0
Punjab,Co 0238,9000.0,Alluvial Soil,6.8,56.9,1434.6,28.2,73.1,Tillering,54.0,54.44
Punjab,Co 0238,7000.0,Alluvial Soil,7.1,42.5,1094.0,30.2,67.4,Grand Growth,54.44,50.0
Punjab,Co 0238,4000.0,Alluvial Soil,7.13,50.5,1373.8,22.9,68.8,Maturity,50.0,57.5
Punjab,Co 0238,6000.0,Alluvial Soil,7.15,46.2,1348.4,28.2,78.1,Harvest,57.5,63.83
Punjab,Co 0238,200.0,Alluvial Soil,6.99,30.0,816.1,27.1,52.3,Planting,63.83,65.0
Punjab,Co 0238,3000.0,Clay Loam,7.1,59.7,1143.1,34.3,61.2,Tillering,74666.67,75.67
Punjab,Co 0238,2000.0,Alluvial Soil,6.94,68.0,1423.6,27.7,71.5,Grand Growth,75.67,76.0
Punjab,Co 0238,3000.0,Alluvial Soil,7.26,30.0,1024.1,31.7,63.6,Maturity,76.0,79.33
Punjab,Co 0238,100.0,Alluvial Soil,6.84,48.0,1019.2,28.1,63.5,Maturity,49.76,50.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.14,47.0,1111.1,29.4,71.2,Planting,65000.0,57.0
Punjab,Co 0238,1000.0,Black Soil,7.61,66.9,1338.0,32.3,69.6,Germination,57.0,61.0
Punjab,Co 0238,1000.0,Sandy Loam,7.3,37.7,1041.2,31.9,64.0,Tillering,61.0,64.0
Punjab,Co 0238,7000.0,Alluvial Soil,6.78,30.0,750.4,25.0,62.0,Grand Growth,63.8,64.29
Punjab,Co 0238,5000.0,Alluvial Soil,7.27,40.0,1252.8,29.6,70.0,Maturity,64.29,66.0
Punjab,Co 0238,4000.0,Black Soil,7.45,72.8,1346.4,23.9,81.9,Harvest,66.0,70.0
Punjab,Co 0238,3000.0,Alluvial Soil,6.8,52.4,1445.2,33.1,67.4,Planting,70.0,73.33
Punjab,Co 0238,4000.0,Alluvial Soil,7.23,56.9,1130.8,31.0,68.5,Germination,73.33,70.0
Punjab,Co 0238,4000.0,Alluvial Soil,6.86,60.9,1344.6,24.3,67.7,Tillering,70.0,70.0
Punjab,Co 0238,3000.0,Alluvial Soil,7.31,69.0,1601.0,38.6,62.0,Grand Growth,70.0,66.67
Punjab,Co 0238,2000.0,Alluvial Soil,6.87,58.9,1232.2,24.1,60.9,Maturity,66.67,75.0
Punjab,Co 0238,1000.0,Alluvial Soil,7.18,58.2,1300.0,27.4,66.7,Harvest,75.0,75.0
Punjab,Co 0238,100.0,Alluvial Soil,6.8,51.5,1416.9,34.5,63.6,Planting,75.0,80.0
Punjab,Co 0238,2000.0,Alluvial Soil,6.97,32.5,1044.7,33.2,63.5,Tillering,81500.0,80.5
Punjab,Co 0238,3000.0,Alluvial Soil,7.43,46.1,953.9,37.0,53.1,Grand Growth,80.5,88.0
Punjab,Co 0238,3000.0,Alluvial Soil,7.2,50.1,1237.7,29.4,61.9,Maturity,88.0,88.33
Punjab,Co 0238,1000.0,Red Loam,6.06,35.6,1251.4,25.6,65.6,Tillering,40000.0,71.0
Punjab,Co 0238,1000.0,Alluvial Soil,6.87,54.8,1241.6,26.4,71.7,Grand Growth,71.0,75.0
